id,event_id,episode_id,sid,task_id,task_instruction,object_label,window,reference_ready,setting,image,prompt_text_sha256
habit_test_00393,000244_01,000244,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00393.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00394,000244_01,000244,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00394.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00395,000244_02,000244,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00395.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00396,000244_02,000244,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00396.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00397,000245_01,000245,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00397.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00398,000245_01,000245,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00398.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00399,000245_02,000245,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00399.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00400,000245_02,000245,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00400.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00401,000247_01,000247,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00401.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00402,000247_01,000247,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00402.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00403,000247_02,000247,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00403.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00404,000247_02,000247,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00404.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00405,000248_01,000248,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00405.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00406,000248_01,000248,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00406.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00407,000248_02,000248,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00407.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00408,000248_02,000248,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00408.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00409,000249_01,000249,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00409.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00410,000249_01,000249,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00410.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00411,000249_02,000249,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00411.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00412,000249_02,000249,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00412.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00413,000250_01,000250,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00413.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00414,000250_01,000250,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00414.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00415,000250_02,000250,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00415.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00416,000250_02,000250,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00416.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00417,000251_01,000251,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00417.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00418,000251_01,000251,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00418.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00419,000251_02,000251,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00419.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00420,000251_02,000251,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00420.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00421,000252_01,000252,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00421.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00422,000252_01,000252,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00422.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00423,000252_02,000252,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00423.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00424,000252_02,000252,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00424.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00425,000253_01,000253,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00425.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00426,000253_01,000253,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00426.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00427,000253_02,000253,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00427.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00428,000253_02,000253,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00428.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00429,000254_01,000254,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00429.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00430,000254_01,000254,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00430.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00431,000254_02,000254,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00431.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00432,000254_02,000254,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00432.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00433,000255_01,000255,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00433.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00434,000255_01,000255,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00434.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00435,000255_02,000255,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00435.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00436,000255_02,000255,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00436.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00437,000256_01,000256,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00437.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00438,000256_01,000256,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00438.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00439,000256_02,000256,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00439.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00440,000256_02,000256,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00440.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00441,000257_01,000257,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00441.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00442,000257_01,000257,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00442.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00443,000257_02,000257,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00443.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00444,000257_02,000257,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00444.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00445,000259_01,000259,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00445.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00446,000259_01,000259,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00446.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00447,000259_02,000259,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00447.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00448,000259_02,000259,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00448.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00449,000260_01,000260,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00449.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00450,000260_01,000260,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00450.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00451,000260_02,000260,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00451.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00452,000260_02,000260,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00452.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00453,000261_01,000261,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00453.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00454,000261_01,000261,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00454.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00455,000261_02,000261,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00455.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00456,000261_02,000261,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00456.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00457,000263_01,000263,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00457.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00458,000263_01,000263,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00458.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00459,000263_02,000263,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00459.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00460,000263_02,000263,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00460.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00461,000264_01,000264,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00461.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00462,000264_01,000264,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00462.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00463,000264_02,000264,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00463.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00464,000264_02,000264,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00464.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00465,000265_01,000265,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00465.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00466,000265_01,000265,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00466.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
